ms,T_fast_g,T_slow_g,v_line_mps,leash_m,pwm_state,enc_count,dTdt_gps
538086,21.5915,16.5678,-0.088051,0.2109,0,2395,-3.65
538186,15.1095,15.7981,-0.176103,0.1974,0,2242,-65.41
538286,10.9951,14.3402,-0.088051,0.187,0,2124,-42
538386,13.3385,14.2363,-0.088051,0.1808,0,2053,23.88
538486,20.265,16.1764,-0.088051,0.1775,-73,2016,69.95
538586,21.4006,17.5534,-0.176103,0.1674,-77,1901,11.6
538686,14.3247,16.304,-0.176103,0.1526,0,1733,-72.19
538786,7.7275,13.7475,0,0.1426,0,1618,-66.64
538886,4.8412,11.3406,0,0.1384,0,1572,-29.45
538986,4.978,9.7585,0,0.1382,0,1569,1.4
539086,5.3535,8.6807,0,0.1382,0,1569,3.83
539186,6.6585,8.2567,0,0.1382,0,1569,13.18
539286,7.5382,8.1321,0,0.1382,0,1569,8.98
539386,7.003,7.8163,0,0.1382,0,1569,-5.46
539486,6.5927,7.4848,0.088051,0.1387,60,1575,-4.14
539586,6.5616,7.252,0.088051,0.1441,60,1638,-0.32
539686,7.773,7.458,0.088051,0.1504,60,1708,12.36
539786,12.0614,8.8769,0,0.1555,60,1766,43.32
539886,15.8714,10.8636,0.088051,0.1604,60,1822,38.88
539986,16.9636,12.4569,0,0.1637,0,1859,11.14
540086,16.6547,13.487,0,0.1636,0,1858,-3.15
540186,14.7041,13.6694,0,0.1636,0,1858,-19.7
540286,11.1523,12.8181,0,0.1636,0,1858,-36.24
540386,9.6775,11.9408,0,0.1636,0,1858,-15.05
540486,9.232,11.2358,0,0.1636,0,1858,-4.5
540587,9.2313,10.7346,0,0.1647,60,1870,-0.01
540687,9.6036,10.4751,0,0.1682,60,1910,3.8
540787,11.8884,10.9712,0,0.1698,0,1928,23.08
540887,15.7451,12.4057,0,0.1699,0,1929,39.35
540987,14.541,12.8643,0,0.1699,0,1929,-12.29
541087,10.5308,12.0303,0,0.1699,0,1929,-40.51
541187,9.0782,11.2015,0,0.1699,0,1929,-14.82
541287,8.7496,10.568,0.088051,0.1714,60,1947,-3.35
541387,9.005,10.1932,0,0.1755,60,1994,2.61
541487,11.2234,10.5894,0,0.18,60,2044,22.41
541587,14.7262,11.8425,0,0.1813,0,2059,35.74
541687,16.4857,13.1133,0,0.1813,0,2059,17.95
541787,15.4623,13.6366,0,0.1813,0,2059,-10.34
541887,11.3994,12.8234,0,0.1813,0,2059,-41.46
541987,9.7838,11.9625,0,0.1813,0,2059,-16.49
542087,10.2337,11.5584,0,0.1813,0,2059,4.54
542187,11.4998,11.6229,0,0.1813,0,2059,12.92
542287,12.7635,11.987,0,0.1813,0,2059,12.9
542387,13.1816,12.3118,0,0.1813,0,2059,4.22
542487,16.36,13.5225,0,0.1813,0,2059,31.78
542587,22.5859,17.7271,-0.088051,0.1744,-82,1980,34.72
542687,17.0544,17.2132,-0.176103,0.1595,0,1811,-30.93
542787,10.4654,15.1144,-0.088051,0.1463,0,1662,-64.54
542887,6.7909,12.8039,0,0.1398,0,1588,-41.47
542987,6.2108,11.1194,0,0.1382,0,1569,-9.03
543087,7.7204,10.364,0,0.1382,0,1569,14.21
543187,7.6166,9.6707,0,0.1382,0,1569,-0.54
543287,7.1591,9.0142,0,0.1382,0,1569,-4.54
543387,7.233,8.5735,0,0.1382,0,1569,0.68
543488,7.3704,8.2813,0,0.1382,60,1569,1.4
543588,7.4618,8.0822,0.088051,0.1422,60,1615,0.93
543688,8.7953,8.3438,0.088051,0.1483,60,1684,13.44
543788,12.9757,9.763,0,0.153,60,1738,42.6
543888,16.9639,11.8125,0,0.157,0,1783,40.7
543988,18.3618,13.5372,0,0.1571,0,1784,14.13
544088,15.7849,13.9381,0,0.1571,0,1784,-26.28
544188,11.1556,12.9531,0,0.1571,0,1784,-47.23
544288,9.4461,11.9695,0,0.1571,0,1784,-17.27
544388,9.1719,11.253,0,0.1571,0,1784,-2.8
544488,9.1808,10.7355,0,0.1574,60,1787,0.09
544588,9.2863,10.3798,0,0.1602,60,1819,1.08
544688,11.8942,10.9214,0,0.1633,0,1854,26.34
544788,15.9721,12.4389,0,0.1633,0,1854,41.61
544888,14.4821,12.8566,0,0.1633,0,1854,-15.2
544988,10.8084,12.1149,0,0.1633,0,1854,-37.11
545088,9.5121,11.3832,0,0.1633,0,1854,-13.23
545188,9.4479,10.8954,0.088051,0.1638,60,1860,-0.66
545288,9.999,10.7057,0.088051,0.1671,60,1898,5.57
545388,11.6174,11.0348,0,0.1699,0,1929,16.51
545488,14.6875,12.1399,0,0.1698,0,1928,31.33
545588,13.8764,12.5233,0,0.1698,0,1928,-8.19
545688,10.1695,11.7032,0,0.1698,0,1928,-37.83
545788,8.88,10.9168,0,0.1698,0,1928,-13.16
545888,8.7557,10.3688,0.088051,0.1707,60,1939,-1.27
545988,8.9959,10.0406,0.088051,0.1744,60,1981,2.43
546088,10.9169,10.3797,0,0.1788,60,2030,19.6
546188,14.5849,11.6603,0,0.1809,0,2054,37.43
546288,16.2452,12.9103,0,0.181,0,2055,16.77
546388,14.4732,13.1902,0,0.181,0,2055,-18.08
546488,10.481,12.2634,0,0.181,0,2055,-40.74
546588,8.9421,11.3369,0,0.181,0,2055,-15.54
546688,8.4594,10.5874,0,0.1822,60,2069,-4.93
546788,8.3074,10.0079,0,0.1859,60,2111,-1.55
546888,10.2965,10.2044,0.088051,0.1903,60,2161,20.3
546988,14.4601,11.5285,0,0.192,0,2181,42.06
547088,16.0622,12.7621,0,0.192,0,2181,16.35
547188,14.542,13.112,0,0.192,0,2181,-15.51
547288,11.3266,12.4647,0,0.192,0,2181,-32.48
547388,10.3476,11.8742,0,0.192,0,2181,-9.99
547488,11.0224,11.7035,0,0.192,0,2181,6.89
547588,11.1036,11.5586,0,0.192,0,2181,0.82
547688,11.2255,11.4829,0,0.192,0,2181,1.24
547788,10.7106,11.2577,0,0.192,0,2181,-5.25
547888,10.326,11.0007,0,0.192,0,2181,-3.92
547988,10.1938,10.7907,0.088051,0.1937,60,2200,-1.34
548088,10.1341,10.6228,0,0.1972,60,2239,-0.61
548188,12.3541,11.1944,0,0.1978,0,2246,22.2
548288,14.0898,12.818,0,0.1978,0,2246,20.82
548388,10.4951,12.0126,0,0.1978,0,2246,-28.32
548488,9.3287,11.2687,0,0.1978,0,2246,-19.66
548588,9.4814,10.8314,0,0.1978,60,2246,-0.82
548688,10.6082,10.8461,0,0.1994,60,2264,10.5
548788,14.9972,12.1582,0,0.2016,0,2289,41.87
548888,19.7415,14.3505,0,0.2013,-140,2286,48.24
548988,17.0193,14.8476,0,0.1943,0,2206,-25.97
549088,11.0571,13.5273,0,0.1907,0,2166,-60.25
549188,6.0497,11.3449,0,0.1908,0,2167,-50.68
549288,3.9185,9.3551,0,0.1909,60,2168,-21.91
549388,3.5159,7.8702,0.088051,0.1959,60,2225,-4.18
549488,6.0938,7.5872,0,0.1987,60,2256,25.97
549686,30.6944,16.8675,0,0.1983,-140,2252,117.71
549786,27.3994,19.2945,-0.264154,0.1861,-101,2113,-33.13
549886,22.153,19.6812,-0.264154,0.166,-80,1885,-53.52
549986,12.0832,17.1524,-0.176103,0.1456,0,1654,-102.73
550086,5.658,13.8772,-0.176103,0.1312,0,1490,-65.57
550187,4.1925,11.3644,-0.044026,0.1237,0,1405,-14.81
550287,4.3367,9.6165,0,0.1214,0,1379,1.47
550387,5.0258,8.5119,0,0.1214,0,1379,7.03
550487,5.7921,7.8799,0,0.1214,0,1379,7.74
550587,6.3198,7.5228,0,0.1214,0,1379,5.38
550687,6.2917,7.2133,0,0.1214,0,1379,-0.29
550787,6.7045,7.1119,0,0.122,60,1385,4.17
550887,7.2507,7.1807,0.088051,0.1275,60,1448,5.57
550987,8.1925,7.4925,0.088051,0.1338,60,1520,9.61
551087,11.9842,8.8524,0,0.1393,60,1583,38.3
551187,15.2045,10.6417,0.088051,0.1449,60,1645,32.86
551287,16.3234,12.1321,0,0.1486,0,1688,11.42
551387,16.132,13.1201,0,0.1486,0,1687,-1.95
551487,14.3114,13.3041,0,0.1486,0,1687,-18.39
551587,10.7214,12.4341,0,0.1486,0,1687,-36.63
551687,9.235,11.5414,0,0.1486,0,1687,-15.17
551787,8.9896,10.8881,0,0.1495,60,1698,-2.48
551887,9.0683,10.4381,0.088051,0.153,60,1738,0.8
551987,11.5928,10.8846,0.088051,0.1568,60,1781,25.76
552087,16.3505,12.5484,0,0.1589,0,1804,48.06
552187,17.846,13.9663,0,0.1589,0,1804,15.26
552287,15.676,14.2581,0,0.1589,0,1804,-22.14
552387,11.8018,13.4019,0,0.1589,0,1804,-39.53
552487,10.5671,12.616,0,0.1589,0,1804,-12.47
552587,10.3716,12.0427,0,0.1589,0,1804,-1.99
552687,10.3409,11.6153,0,0.1589,0,1804,-0.31
552787,9.9384,11.1709,0,0.1589,0,1804,-4.07
552887,9.5375,10.7375,0,0.1602,60,1820,-4.09
552987,9.3934,10.3925,0.088051,0.164,60,1863,-1.47
553088,11.0687,10.6663,0.044026,0.1679,60,1907,16.92
553188,15.4365,12.1318,0,0.1687,0,1916,44.57
553288,18.4117,13.8877,0,0.1687,0,1916,30.36
553388,17.9748,14.8822,0,0.1687,0,1916,-4.37
553488,15.5506,14.8978,0,0.1687,0,1916,-24.99
553588,14.384,14.6964,0,0.1687,0,1916,-11.9
553688,12.9262,14.1627,0,0.1687,0,1916,-14.88
553788,11.7827,13.4963,0,0.1687,0,1916,-11.55
553888,11.2815,12.9113,0,0.1687,0,1916,-5.11
553988,11.0724,12.4385,0,0.1687,0,1916,-2.09
554088,10.977,11.7926,0,0.1687,0,1916,-0.77
554188,10.8073,11.5356,0,0.1687,0,1916,-0.95
554288,10.5886,11.2852,0,0.1687,0,1916,-2.06
554388,10.6429,11.128,0,0.1687,0,1916,0.06
554488,10.7119,11.0283,0,0.1687,0,1916,0.69
554588,10.6409,10.927,0,0.1687,0,1916,-0.62
554688,10.559,10.8299,0,0.1687,60,1916,-0.82
554788,10.787,10.8334,0.088051,0.171,60,1942,2.25
554888,12.967,11.5031,0,0.1742,0,1978,21.89
554988,17.0382,13.1413,0,0.1741,0,1977,40.93
555088,16.3718,13.9073,0,0.1741,0,1977,-6.53
555188,12.8552,13.4245,0,0.1741,0,1977,-35.76
555288,11.7136,12.9254,0,0.1741,0,1977,-11.59
555388,11.5173,12.5611,0,0.1741,0,1977,-2.02
555488,11.3249,12.24,0,0.1741,0,1977,-1.96
555588,11.2326,11.9824,0,0.1741,0,1977,-0.93
555688,11.3038,11.8172,0,0.1741,0,1977,0.73
555788,11.2872,11.6836,0,0.1741,0,1977,-0.17
555888,11.3529,11.6051,0,0.1741,0,1977,0.67
555988,12.2543,11.8237,0,0.1741,0,1977,9.1
556088,13.0811,12.1897,0,0.1741,0,1977,8.44
556188,12.2045,12.1387,0,0.1741,0,1977,-8.94
556288,11.8796,12.0536,0,0.1741,0,1977,-3.28
556388,11.2092,11.8006,0,0.1741,0,1977,-6.84
556488,14.528,12.6899,0,0.1741,0,1977,33.86
556588,22.4443,15.6233,-0.088051,0.1725,-81,1958,79.96
556688,25.6827,18.3405,-0.176103,0.1608,-94,1826,33.05
556788,18.4935,17.9294,-0.176103,0.1437,0,1632,-73.36
556888,8.4145,14.9208,-0.176103,0.1328,0,1508,-102.85
556988,3.9623,11.9029,0,0.1279,0,1452,-44.97
557088,4.2187,9.9979,0,0.1272,0,1445,2.62
557188,5.8606,9.0662,0,0.1272,0,1445,16.75
557288,6.77,8.549,0,0.1272,0,1445,9.19
557388,7.1663,8.228,0,0.1272,0,1445,4.04
557488,6.8602,7.867,0,0.1272,0,1445,-3.12
557588,6.2932,7.4381,0.088051,0.1285,60,1459,-5.73
557688,6.4676,7.2064,0.088051,0.1345,60,1528,1.78
557788,7.763,7.4265,0.088051,0.1403,60,1593,13.22
557888,12.0747,8.858,0,0.1456,60,1654,43.55
557988,15.9811,10.8829,0.088051,0.151,60,1715,39.86
558088,16.2948,12.2555,0,0.1535,0,1743,3.2
558188,16.1466,13.219,0,0.1535,0,1743,-1.51
558288,14.6783,13.4921,0,0.1535,0,1743,-14.83
558388,10.8578,12.5947,0,0.1535,0,1743,-38.99
558488,9.308,11.6762,0,0.1535,0,1743,-15.81
558588,8.8432,10.9389,0,0.1535,0,1743,-4.69
558688,8.6814,10.3644,0.088051,0.1552,60,1762,-1.65
558788,8.9564,10.0296,0,0.159,60,1807,2.81
558888,11.2165,10.4676,0,0.1634,60,1856,22.83
558988,15.0611,11.8562,0,0.1646,0,1869,39.23
559088,16.7359,13.1808,0,0.1646,0,1869,17.09
559188,14.8004,13.4647,0,0.1646,0,1869,-19.55
559288,10.5279,12.4635,0,0.1646,0,1869,-43.6
559388,8.8648,11.4599,0,0.1646,0,1869,-16.97
559488,8.3869,10.6618,0,0.1668,60,1894,-4.88
559588,8.3444,10.0798,0,0.1711,60,1943,-0.43
559688,10.3077,10.2595,0,0.1758,60,1996,20.03
559788,14.2558,11.5053,0,0.1769,0,2009,39.48
559888,14.4473,13.0354,0,0.1769,0,2009,8.06
559988,11.5978,12.4979,0,0.1769,0,2009,-22.86
560088,10.7808,12.0176,0,0.1769,0,2009,-14.9
560188,10.2785,11.5514,0,0.1769,0,2009,-5.65
560288,9.6241,11.0287,0,0.1769,0,2009,-6.52
560388,9.1817,10.5393,0.088051,0.177,60,2010,-4.68
560488,9.2078,10.208,0.088051,0.1795,60,2039,0.06
560588,11.1974,10.5797,0.088051,0.1837,60,2086,19.83
560688,14.8548,11.8771,0,0.1877,0,2132,37.02
560788,16.5453,13.1498,0,0.188,0,2135,17.28
560888,14.6338,13.4013,0,0.188,0,2135,-19.3
560988,10.8223,12.5183,0,0.188,0,2135,-38.81
561088,9.4741,11.673,0,0.188,0,2135,-13.68
561188,9.2378,11.0495,0,0.188,0,2135,-2.43
561288,8.9159,10.4959,0,0.1882,60,2137,-3.28
561388,8.7684,10.0548,0,0.1913,60,2173,-1.51
561488,10.6898,10.3337,0.088051,0.1954,60,2219,19.4
561588,14.6748,11.668,0,0.1988,0,2258,40.66
561688,16.7836,13.0787,0,0.1987,0,2256,21.52
561788,16.9349,14.0522,0,0.1987,0,2256,1.53
561888,13.8186,13.799,0,0.1987,0,2256,-31.8
561988,11.3568,13.0346,0,0.1987,0,2256,-25.12
562088,10.3385,12.297,0,0.1987,0,2256,-10.29
562188,9.2792,11.4763,0,0.1987,0,2256,-10.81
562288,8.9173,10.8139,0,0.1992,60,2262,-3.69
562388,9.2548,10.4453,0,0.2025,60,2300,3.44
562488,11.0885,10.7207,0,0.2068,60,2349,18.52
562588,14.2759,11.8087,0,0.2098,0,2383,32.52
562688,16.0875,12.9916,0,0.2097,0,2382,18.49
562788,14.4954,13.2681,0,0.2097,0,2382,-16.08
562888,11.4731,12.6304,0,0.2097,0,2382,-30.84
562988,10.1735,11.9349,0,0.2097,0,2382,-13.26
563088,9.3581,11.2398,0,0.2097,0,2382,-8.24
563188,8.9176,10.6317,0,0.2107,60,2393,-4.5
563288,9.2051,10.293,0.088051,0.2145,60,2436,2.93
563388,11.3195,10.6818,0.088051,0.2191,60,2488,21.36
563488,14.6113,11.8699,0,0.2217,0,2518,33.59
563588,15.9228,12.9651,0,0.2217,0,2518,13.38
563688,14.6808,13.3164,0,0.2217,0,2518,-12.67
563788,11.4721,12.6548,0,0.2217,0,2518,-32.41
563888,10.0971,11.9294,0,0.2217,0,2518,-14.03
563988,9.6881,11.3435,0,0.2217,0,2518,-4.17
564088,9.3795,10.8332,0.088051,0.223,60,2532,-3.12
564188,9.2497,10.4292,0,0.2269,60,2577,-1.33
564288,10.8888,10.6466,0,0.2314,60,2628,16.73
564388,14.4302,11.8138,0,0.2332,0,2648,35.77
564488,16.4583,13.1017,0,0.2332,0,2648,20.69
564588,15.164,13.5364,0,0.2332,0,2648,-13.21
564688,12.6558,13.1595,0,0.2332,0,2648,-25.59
564788,14.4554,13.5959,0,0.2332,0,2648,18.18
564888,15.0683,14.0023,0,0.2332,0,2648,6.25
564988,12.8573,13.5779,0,0.2332,0,2648,-22.33
565088,10.844,12.7686,0,0.2332,0,2648,-19.93
565188,9.87,11.9831,0,0.2332,0,2648,-10.25
565288,9.6647,11.3906,0,0.2332,0,2648,-2.1
565388,9.3716,10.8676,0,0.2346,60,2664,-2.96
565488,9.6092,10.5678,0,0.2378,60,2701,2.42
565588,13.5649,11.5643,0,0.2385,0,2709,39.56
565688,14.7661,13.3904,0,0.2385,0,2709,19.15
565788,10.962,12.5455,0,0.2385,0,2709,-32.08
565888,9.9656,11.8383,0,0.2385,0,2709,-19.23
565988,9.7481,11.3022,0,0.2385,0,2709,-3.62
566088,9.6147,10.8719,0,0.2385,60,2709,-1.45
566188,9.5777,10.5461,0.088051,0.2414,60,2741,-0.45
566288,11.0105,10.7517,0.088051,0.2457,60,2790,13.85
566388,14.3188,11.8503,0,0.2502,0,2842,33.3
566488,15.707,12.9012,0,0.2505,0,2845,14.51
566588,14.2283,13.1406,0,0.2505,0,2845,-14.64
566688,10.9718,12.3948,0,0.2505,0,2845,-33.13
566788,9.9279,11.7129,0,0.2505,0,2845,-10.75
566888,9.4576,11.1196,0,0.2505,0,2845,-4.81
566988,11.4626,11.3307,0,0.2505,0,2845,20.22
567088,18.9739,13.7109,0,0.2505,0,2845,76.59
567188,25.2518,16.9885,-0.088051,0.2497,-93,2836,64.07
567288,25.0017,18.9762,-0.176103,0.2377,-92,2700,-2.5
567388,22.3414,19.6512,-0.176103,0.2191,-81,2487,-27.14
567488,16.0872,18.3693,-0.176103,0.1991,0,2260,-63.81
567588,9.5409,15.7531,-0.088051,0.1851,0,2102,-66.12
567688,7.4423,13.5442,-0.088051,0.1778,0,2019,-21.42
567788,9.4311,12.6402,0,0.1755,0,1993,20.29
567888,8.6183,11.5839,0,0.1753,0,1991,-8.21
567988,14.8356,12.7854,0,0.1753,0,1991,63.44
568088,17.56,14.1494,0,0.1753,0,1991,27.8
568188,15.6787,14.4141,0,0.1753,0,1991,-19.2
568288,15.2332,14.591,0,0.1753,0,1991,-4.5
568388,13.824,14.3112,0,0.1753,0,1991,-14.38
568488,12.9415,13.9136,0,0.1753,0,1991,-9.01
568588,15.817,14.5692,0,0.1753,0,1991,29.05
568688,18.0302,15.5728,0,0.1753,0,1991,22.58
568788,20.3413,16.9094,-0.088051,0.1732,-73,1966,23.58
568888,18.5012,17.1923,-0.088051,0.1641,0,1864,-18.59
568988,14.6463,16.3149,0,0.1592,0,1808,-39.34
569088,12.247,15.1479,0,0.1584,0,1799,-24.48
569188,10.3252,13.8221,0,0.1584,0,1799,-19.61
569288,8.2044,12.2851,0,0.1584,0,1799,-21.42
569388,6.9808,10.8826,0,0.1584,0,1799,-12.49
569488,6.5678,9.7781,0,0.1584,0,1799,-4.21
569588,6.6504,9.0013,0,0.1584,0,1799,0.83
569688,6.6493,8.4133,0,0.1597,60,1815,-0.01
569788,7.0901,8.11,0.088051,0.165,60,1874,4.5
569888,9.7916,8.6992,0,0.1699,60,1930,27.29
569988,15.6642,10.8075,0,0.1743,60,1979,59.92
570088,18.1426,12.7962,0,0.1761,0,2000,25.29
570188,17.8584,14.044,0,0.1761,0,2000,-2.87
570288,15.3916,14.2267,0,0.1761,0,2000,-25.17
570388,11.6173,13.3384,0,0.1761,0,2000,-38.51
570488,10.0808,12.428,0,0.1761,0,2000,-15.68
570588,9.6717,11.7133,0,0.1761,0,2000,-4.13
570688,9.7718,11.2342,0,0.1761,0,2000,1.02
570788,10.1685,10.9926,0,0.1761,0,2000,4.01
570888,10.6919,10.9501,0,0.1761,0,2000,5.34
570988,10.9097,10.9536,0,0.1761,0,2000,2.22
571088,10.6916,10.8745,0.088051,0.1774,60,2015,-2.16
571188,11.1772,10.9805,0,0.1778,0,2019,5.01
571288,14.2125,11.9782,0,0.1778,0,2019,31.29
571388,15.3112,12.8801,0,0.1778,0,2019,10.99
571488,9.6522,11.4429,0,0.1778,0,2019,-35.36
571588,9.9295,11.0819,0,0.1778,0,2019,-4.64
571688,10.2087,10.881,0,0.1778,60,2019,2.84
571788,10.4234,10.78,0,0.1798,60,2042,2.29
571888,12.7633,11.4221,0.088051,0.1827,0,2075,21.7
571988,17.9037,13.3638,0,0.1826,0,2074,50.84
572088,17.5174,14.378,0,0.1826,0,2074,-1.52
572188,12.8872,13.7159,0,0.1826,0,2074,-46.22
572288,10.8867,12.8836,0,0.1826,0,2074,-20.89
572388,9.63,11.9917,0,0.1826,0,2074,-12.9
572488,9.0994,11.2354,0,0.1826,0,2074,-5.4
572588,9.3969,10.7944,0,0.1828,60,2076,3
572688,9.7659,10.5603,0.088051,0.1854,60,2105,3.76
572788,11.9962,11.0587,0,0.1886,0,2142,22.5
572888,16.1813,12.6009,0,0.1884,0,2140,42.68
572988,15.0387,13.139,0,0.1884,0,2140,-11.63
573088,11.3677,12.4667,0,0.1884,0,2140,-37.07
573188,9.939,11.7455,0,0.1884,0,2140,-14.58
573288,9.4211,11.132,0,0.1884,0,2140,-5.29
573388,9.9548,10.8711,0,0.1886,60,2142,5.39
573488,10.8158,10.9111,0,0.1909,0,2168,8.79
573588,12.0803,11.2824,0,0.1909,0,2168,12.9
573688,12.795,11.7052,0,0.1909,0,2168,7.29
573788,10.5312,11.2703,0,0.1909,0,2168,-22.87
573888,9.5107,10.7666,0,0.1913,60,2172,-10.41
573988,9.2279,10.3642,0.088051,0.1946,60,2210,-2.89
574088,10.9434,10.6162,0.088051,0.199,60,2260,17.33
574188,14.4803,11.8033,0,0.202,0,2294,36.09
574288,16.2568,13.0277,0,0.202,0,2294,18.13
574388,15.4917,13.5959,0,0.202,0,2294,-7.73
574488,11.8844,12.9426,0,0.202,0,2294,-36.81
574588,9.9845,12.0843,0,0.202,0,2294,-19.39
574688,9.5029,11.4089,0,0.202,0,2294,-4.91
574788,9.5701,10.9534,0,0.202,0,2294,0.68
574888,9.5785,10.6102,0,0.2029,60,2304,0.09
574988,9.4784,10.321,0,0.2066,60,2347,-1.02
575088,11.0763,10.6097,0,0.2111,60,2398,16.14
575188,14.5364,11.8076,0,0.2134,0,2424,35.31
575288,15.6782,12.8466,0,0.2135,0,2425,11.65
575388,13.684,12.9313,0,0.2135,0,2425,-20.14
575488,10.0585,11.9865,0,0.2135,0,2425,-36.99
575588,8.8285,11.1202,0,0.2135,0,2425,-12.55
575688,8.6706,10.4979,0.088051,0.2149,60,2441,-1.6
575788,8.6924,10.0479,0.088051,0.2191,60,2488,0.22
575888,10.2885,10.2078,0.088051,0.2236,60,2539,16.29
575988,14.1756,11.4427,0,0.2254,0,2560,39.66
576088,16.0872,12.7233,0,0.2254,0,2560,19.31
576188,14.4211,13.0436,0,0.2254,0,2560,-17
576288,10.871,12.2786,0,0.2254,0,2560,-36.23
576388,9.565,11.5186,0,0.2254,0,2560,-13.19
576488,9.2657,10.9366,0,0.2254,0,2560,-3.05
576588,9.0551,10.4531,0,0.2271,60,2579,-2.13
576688,9.1534,10.1343,0.088051,0.2311,60,2625,1
576788,11.0588,10.4845,0.088051,0.2355,60,2674,19.44
576888,14.6439,11.7484,0,0.2365,0,2686,36.58
576988,16.3986,13.0207,0,0.2365,0,2686,17.91
577088,14.9121,13.4006,0,0.2365,0,2686,-14.16
577188,11.5705,12.7342,0,0.2365,0,2686,-34.81
577288,10.893,11.8361,0,0.2365,0,2686,-6.96
577388,10.7179,11.5456,0,0.2365,0,2686,0.54
577488,10.1208,11.1521,0,0.2365,0,2686,-5.07
577588,10.2268,10.9274,0,0.2365,0,2686,-0.2
577688,10.1778,10.7369,0,0.2365,60,2686,-0.34
577788,10.3247,10.6431,0,0.2385,60,2709,1.39
577888,13.5828,11.5816,0.088051,0.2412,0,2739,31.58
577988,18.3152,13.5608,0,0.241,0,2737,48.5
578088,15.6389,13.9131,0,0.241,0,2737,-26.55
578188,11.2089,12.9602,0,0.241,0,2737,-45.07
578288,10.3256,12.2463,0,0.241,0,2737,-9.08
578388,11.9206,12.2646,0,0.241,0,2737,16.22
578488,14.9292,13.1188,0,0.241,0,2737,30.67
578588,16.6856,14.1202,0,0.241,0,2737,17.75
578688,14.5273,14.0871,0,0.241,0,2737,-21.99
578788,11.0838,13.1211,0,0.241,0,2737,-35.13
578888,9.599,12.1478,0,0.241,0,2737,-15
578988,10.0147,11.6405,0,0.241,0,2737,4.24
579088,12.7006,12.0734,0,0.241,0,2737,27.4
579188,12.9361,12.3038,0,0.241,0,2737,2.4
579288,12.1962,12.2306,0,0.241,0,2737,-7.47
579388,11.9816,12.155,0,0.241,0,2737,-2.19
579488,10.6945,11.7094,0,0.241,0,2737,-13.13
579588,9.3613,11.0391,0,0.241,0,2737,-13.47
579688,9.1191,10.5439,0.088051,0.2414,60,2742,-2.47
579788,9.5023,10.3075,0,0.2417,60,2745,3.91
579888,16.9535,12.4347,0,0.2417,60,2745,75.26
580315,41.097,42.1271,-0.264154,0.134,-156,1520,-317.57
580415,16.165,34.0783,-0.264154,0.1047,0,1188,-254.41
580515,6.1482,26.4697,-0.088051,0.0853,0,968,-102.21
580615,4.3085,20.8145,-0.088051,0.0739,0,838,-18.58
580715,4.1679,16.644,0,0.0686,0,779,-1.43
580815,4.6805,13.6852,0,0.0679,0,771,5.23
580915,4.8358,11.4825,0,0.0679,0,771,1.55
581015,5.2749,9.9581,0,0.0679,0,771,4.48
581115,6.0441,9.0277,0,0.0679,0,771,7.85
581215,6.1158,8.3042,0.088051,0.0708,60,804,0.72
581315,6.005,7.7224,0.088051,0.0775,60,880,-1.13
581415,7.3857,7.7245,0.088051,0.0842,60,956,12.9
581515,13.9453,10.3249,0.088051,0.0907,60,1030,38.54
581615,14.5772,11.4275,0.088051,0.0972,0,1104,15.17
581715,14.3621,12.1477,0,0.0987,0,1121,-0.14
581815,12.7936,12.2111,0,0.0987,0,1121,-13.41
581915,9.8402,11.4338,0,0.0987,0,1121,-28.71
582016,8.5124,10.6205,0,0.0988,60,1122,-14.48
582116,8.1434,9.9782,0.088051,0.1022,60,1161,-4.04
582216,9.4495,9.9276,0.088051,0.108,60,1227,13.02
582316,12.2359,10.6789,0.088051,0.1144,60,1299,27.95
582416,13.8273,11.5654,0.088051,0.1205,0,1368,16.36
582516,14.3838,12.3048,0,0.1209,0,1373,5.72
582616,12.6385,12.2791,0,0.1209,0,1373,-17.74
582716,9.1836,11.2893,0,0.1209,0,1373,-35.22
582816,7.9561,10.3793,0,0.1211,60,1375,-12.42
582916,7.8171,9.7301,0,0.1245,60,1414,-1.43
583016,9.3282,9.724,0,0.1294,60,1470,15.41
583116,12.8251,10.7179,0,0.1347,60,1530,35.32
583216,14.7336,11.8411,0,0.1395,0,1584,19.48
583316,15.3058,12.743,0,0.1394,0,1583,5.84
583416,13.7069,12.8841,0,0.1394,0,1583,-16.15
583516,10.0097,11.9344,0,0.1394,0,1583,-37.73
583616,8.5244,10.9891,0,0.1394,0,1583,-15.16
583716,8.3334,10.3132,0,0.1398,60,1588,-1.95
583816,8.5982,9.901,0,0.1434,60,1629,2.67
583916,10.4205,10.1448,0.088051,0.1482,60,1683,18.6
584016,14.0163,11.3374,0,0.1517,0,1723,36.69
584116,15.6833,12.5281,0,0.1517,0,1723,16.84
584216,14.4986,12.9466,0,0.1517,0,1723,-12.09
584316,11.1569,12.2904,0,0.1517,0,1723,-34.1
584416,9.7032,11.5527,0,0.1517,0,1723,-14.68
584516,9.2759,10.9568,0,0.1517,0,1723,-4.36
584616,9.1465,10.4961,0,0.1525,60,1732,-1.32
584716,9.1376,10.156,0,0.156,60,1772,-0.09
584816,11.0987,10.5142,0,0.1603,60,1821,19.81
584916,14.9099,11.8513,0,0.1628,0,1849,38.89
585016,16.5198,13.1191,0,0.1628,0,1849,16.43
585116,14.823,13.439,0,0.1628,0,1849,-17.14
