time,T_fast_g,T_slow_g,v_line_mps,leash_m,pwm_state,enc_count,dTdt_gps
1758187428.553,9.9740,10.8139,0.088051,0.2253,60,2559,-3.08
1758187428.573,9.9740,10.8139,0.000000,0.2259,60,2566,-3.09
1758187428.593,9.9740,10.8139,0.000000,0.2269,60,2577,-3.09
1758187428.613,9.9740,10.8139,0.088051,0.2282,60,2592,-3.09
1758187428.633,10.0922,10.6409,0.044026,0.2297,60,2610,-0.60
1758187428.653,10.0922,10.6409,0.088051,0.2316,60,2630,1.19
1758187428.673,10.0922,10.6409,0.088051,0.2336,60,2653,1.21
1758187428.693,10.0922,10.6409,0.176103,0.2357,60,2677,1.21
1758187428.713,10.0922,10.6409,0.176103,0.2380,60,2703,1.21
1758187428.733,11.9932,11.0978,0.176103,0.2403,0,2729,14.93
1758187428.753,11.9932,11.0978,0.088051,0.2423,0,2753,19.16
1758187428.773,11.9932,11.0978,0.088051,0.2439,0,2770,19.20
1758187428.793,11.9932,11.0978,0.000000,0.2450,0,2783,19.20
1758187428.813,11.9932,11.0978,0.088051,0.2458,0,2792,19.20
1758187428.833,14.7200,12.1737,0.000000,0.2461,0,2795,26.67
1758187428.853,14.7200,12.1737,0.000000,0.2460,0,2794,27.81
1758187428.873,14.7200,12.1737,0.000000,0.2460,0,2794,27.82
1758187428.893,14.7200,12.1737,0.000000,0.2460,0,2794,27.82
1758187428.913,14.7200,12.1737,0.000000,0.2460,0,2794,27.82
1758187428.933,15.0399,12.9103,0.000000,0.2460,0,2794,5.72
1758187428.953,15.0399,12.9103,0.000000,0.2460,0,2794,3.28
1758187428.973,15.0399,12.9103,0.000000,0.2460,0,2794,3.26
1758187428.993,15.0399,12.9103,0.000000,0.2460,0,2794,3.26
1758187429.013,15.0399,12.9103,0.000000,0.2460,0,2794,3.26
1758187429.033,13.1475,12.8513,0.000000,0.2460,0,2794,-17.85
1758187429.053,13.1475,12.8513,0.000000,0.2460,0,2794,-19.11
1758187429.073,13.1475,12.8513,0.000000,0.2460,0,2794,-19.11
1758187429.093,13.1475,12.8513,0.000000,0.2460,0,2794,-19.11
1758187429.113,13.1475,12.8513,0.000000,0.2460,0,2794,-19.11
1758187429.133,11.5139,12.4148,0.000000,0.2460,0,2794,-16.75
1758187429.153,11.5139,12.4148,0.000000,0.2460,0,2794,-16.67
1758187429.173,11.5139,12.4148,0.000000,0.2460,0,2794,-16.67
1758187429.193,11.5139,12.4148,0.000000,0.2460,0,2794,-16.67
1758187429.213,11.5139,12.4148,0.000000,0.2460,0,2794,-16.67
1758187429.233,10.9772,12.0219,0.000000,0.2460,0,2794,-5.68
1758187429.253,10.9772,12.0219,0.000000,0.2460,0,2794,-5.48
1758187429.273,10.9772,12.0219,0.000000,0.2460,0,2794,-5.48
1758187429.293,10.9772,12.0219,0.000000,0.2460,0,2794,-5.48
1758187429.313,10.9772,12.0219,0.000000,0.2460,0,2794,-5.48
1758187429.333,10.7884,11.7017,0.000000,0.2460,0,2794,-1.93
1758187429.353,10.7884,11.7017,0.000000,0.2460,0,2794,-1.87
1758187429.373,10.7884,11.7017,0.000000,0.2460,0,2794,-1.87
1758187429.393,10.7884,11.7017,0.000000,0.2460,0,2794,-1.87
1758187429.413,10.7884,11.7017,0.000000,0.2460,0,2794,-1.87
1758187429.433,10.7990,11.4767,0.000000,0.2460,0,2794,0.07
1758187429.453,10.7990,11.4767,0.000000,0.2460,0,2794,0.11
1758187429.473,10.7990,11.4767,0.000000,0.2460,0,2794,0.11
1758187429.493,10.7990,11.4767,0.000000,0.2460,0,2794,0.11
1758187429.513,10.7990,11.4767,0.000000,0.2460,0,2794,0.11
1758187429.533,10.6961,11.2751,0.000000,0.2460,0,2794,-1.04
1758187429.553,10.6961,11.2751,0.000000,0.2460,0,2794,-1.05
1758187429.573,10.6961,11.2751,0.000000,0.2460,0,2794,-1.05
1758187429.593,10.6961,11.2751,0.000000,0.2460,0,2794,-1.05
1758187429.613,10.5421,11.0822,0.000000,0.2460,0,2794,-1.19
1758187429.633,10.5421,11.0822,0.000000,0.2460,0,2794,-1.62
1758187429.653,10.5421,11.0822,0.000000,0.2460,0,2794,-1.62
1758187429.673,10.5421,11.0822,0.000000,0.2460,0,2794,-1.62
1758187429.693,10.5421,11.0822,0.000000,0.2460,0,2794,-1.62
1758187429.713,10.6585,10.9836,0.000000,0.2460,0,2794,-0.40
1758187429.733,10.6585,10.9836,0.000000,0.2460,0,2794,1.15
1758187429.753,10.6585,10.9836,0.000000,0.2460,0,2794,1.18
1758187429.773,10.6585,10.9836,0.000000,0.2460,0,2794,1.18
1758187429.793,10.6585,10.9836,0.000000,0.2460,0,2794,1.18
1758187429.813,10.7453,10.9294,0.000000,0.2460,0,2794,0.98
1758187429.833,10.7453,10.9294,0.000000,0.2460,0,2794,0.89
1758187429.853,10.7453,10.9294,0.000000,0.2460,0,2794,0.89
1758187429.873,10.7453,10.9294,0.000000,0.2460,0,2794,0.89
1758187429.893,10.7453,10.9294,0.000000,0.2460,0,2794,0.89
1758187429.913,10.7894,10.8972,0.000000,0.2460,60,2794,0.55
1758187429.933,10.7894,10.8972,0.000000,0.2463,60,2797,0.45
1758187429.953,10.7894,10.8972,0.000000,0.2469,60,2805,0.45
1758187429.973,10.7894,10.8972,0.088051,0.2479,60,2815,0.45
1758187429.993,10.7894,10.8972,0.088051,0.2490,60,2828,0.45
1758187430.013,10.9841,10.9311,0.000000,0.2503,0,2843,1.76
1758187430.033,10.9841,10.9311,0.088051,0.2516,0,2857,1.96
1758187430.053,10.9841,10.9311,0.088051,0.2523,0,2865,1.97
1758187430.073,10.9841,10.9311,0.088051,0.2526,0,2869,1.97
1758187430.093,10.9841,10.9311,0.000000,0.2526,0,2869,1.97
1758187430.113,12.9314,11.5529,0.000000,0.2526,0,2869,17.72
1758187430.133,12.9314,11.5529,0.000000,0.2526,0,2869,19.44
1758187430.153,12.9314,11.5529,0.000000,0.2526,0,2869,19.47
1758187430.173,12.9314,11.5529,0.000000,0.2526,0,2869,19.47
1758187430.193,12.9314,11.5529,0.000000,0.2526,0,2869,19.47
1758187430.213,14.6272,12.4274,0.000000,0.2526,0,2869,17.77
1758187430.233,14.6272,12.4274,0.000000,0.2526,0,2869,17.67
1758187430.253,14.6272,12.4274,0.000000,0.2526,0,2869,17.67
1758187430.273,14.6272,12.4274,0.000000,0.2526,0,2869,17.67
1758187430.293,14.6272,12.4274,0.000000,0.2526,0,2869,17.67
1758187430.313,13.1875,12.5275,0.000000,0.2526,0,2869,-13.52
1758187430.333,13.1875,12.5275,0.000000,0.2526,0,2869,-14.54
1758187430.353,13.1875,12.5275,0.000000,0.2526,0,2869,-14.54
1758187430.373,13.1875,12.5275,0.000000,0.2526,0,2869,-14.54
1758187430.393,13.1875,12.5275,0.000000,0.2526,0,2869,-14.54
1758187430.413,12.0425,12.3346,0.000000,0.2526,0,2869,-11.73
1758187430.433,12.0425,12.3346,0.000000,0.2526,0,2869,-11.68
1758187430.453,12.0425,12.3346,0.000000,0.2526,0,2869,-11.68
1758187430.473,12.0425,12.3346,0.000000,0.2526,0,2869,-11.68
1758187430.493,12.0425,12.3346,0.000000,0.2526,0,2869,-11.68
1758187430.513,11.5876,12.1195,0.000000,0.2526,0,2869,-4.92
1758187430.533,11.5876,12.1195,0.000000,0.2526,0,2869,-4.38
1758187430.553,11.5876,12.1195,0.000000,0.2526,0,2869,-4.37
1758187430.573,11.5876,12.1195,0.000000,0.2526,0,2869,-4.37
1758187430.593,11.5876,12.1195,0.000000,0.2526,0,2869,-4.37
1758187430.613,11.7378,12.0334,0.000000,0.2526,0,2869,0.67
1758187430.633,11.7378,12.0334,0.000000,0.2526,0,2869,1.44
1758187430.653,11.7378,12.0334,0.000000,0.2526,0,2869,1.44
1758187430.673,11.7378,12.0334,0.000000,0.2526,0,2869,1.44
1758187430.693,11.7378,12.0334,0.000000,0.2526,0,2869,1.44
1758187430.713,11.8586,11.9973,0.000000,0.2526,0,2869,1.34
1758187430.733,11.8586,11.9973,0.000000,0.2526,0,2869,1.34
1758187430.753,11.8586,11.9973,0.000000,0.2526,0,2869,1.34
1758187430.773,11.8586,11.9973,0.000000,0.2526,0,2869,1.34
1758187430.793,11.6846,11.9082,0.000000,0.2526,0,2869,0.55
1758187430.813,11.6846,11.9082,0.000000,0.2526,0,2869,-1.80
1758187430.833,11.6846,11.9082,0.000000,0.2526,0,2869,-1.83
1758187430.853,11.6846,11.9082,0.000000,0.2526,0,2869,-1.83
1758187430.873,11.6846,11.9082,0.000000,0.2526,0,2869,-1.83
1758187430.893,11.6745,11.8492,0.000000,0.2526,0,2869,-0.83
1758187430.913,11.6745,11.8492,0.000000,0.2526,0,2869,-0.16
1758187430.933,11.6745,11.8492,0.000000,0.2526,0,2869,-0.10
1758187430.953,11.6745,11.8492,0.000000,0.2526,0,2869,-0.10
1758187430.973,11.6745,11.8492,0.000000,0.2526,0,2869,-0.10
1758187430.993,11.7391,11.8257,0.000000,0.2526,0,2869,0.41
1758187431.013,11.7391,11.8257,0.000000,0.2526,0,2869,0.65
1758187431.033,11.7391,11.8257,0.000000,0.2526,0,2869,0.65
1758187431.053,11.7391,11.8257,0.000000,0.2526,0,2869,0.65
1758187431.073,11.7391,11.8257,0.000000,0.2526,0,2869,0.65
1758187431.093,11.6269,11.7690,0.000000,0.2526,0,2869,-0.83
1758187431.113,11.6269,11.7690,0.000000,0.2526,0,2869,-1.14
1758187431.133,11.6269,11.7690,0.000000,0.2526,0,2869,-1.15
1758187431.153,11.6269,11.7690,0.000000,0.2526,0,2869,-1.15
1758187431.173,11.6269,11.7690,0.000000,0.2526,0,2869,-1.15
1758187431.193,11.3650,11.6516,0.000000,0.2526,0,2869,-2.47
1758187431.213,11.3650,11.6516,0.000000,0.2526,0,2869,-2.67
1758187431.233,11.3650,11.6516,0.000000,0.2526,0,2869,-2.67
1758187431.253,11.3650,11.6516,0.000000,0.2526,0,2869,-2.67
1758187431.273,11.3650,11.6516,0.000000,0.2526,0,2869,-2.67
1758187431.293,10.9959,11.4646,0.000000,0.2526,0,2869,-3.65
1758187431.313,10.9959,11.4646,0.000000,0.2526,0,2869,-3.72
1758187431.333,10.9959,11.4646,0.000000,0.2526,0,2869,-3.73
1758187431.353,10.9959,11.4646,0.000000,0.2526,0,2869,-3.73
1758187431.373,10.9959,11.4646,0.000000,0.2526,0,2869,-3.73
1758187431.393,11.1942,11.4094,0.000000,0.2526,0,2869,1.78
1758187431.413,11.1942,11.4094,0.000000,0.2526,0,2869,2.02
1758187431.433,11.1942,11.4094,0.000000,0.2526,0,2869,2.02
1758187431.453,11.1942,11.4094,0.000000,0.2526,0,2869,2.02
1758187431.473,11.1942,11.4094,0.000000,0.2526,0,2869,2.02
1758187431.493,11.7617,11.5329,0.000000,0.2526,0,2869,5.67
1758187431.513,11.7617,11.5329,0.000000,0.2526,0,2869,5.79
1758187431.533,11.7617,11.5329,0.000000,0.2526,0,2869,5.79
1758187431.553,11.7617,11.5329,0.000000,0.2526,0,2869,5.79
1758187431.573,11.7617,11.5329,0.000000,0.2526,0,2869,5.79
1758187431.593,11.6511,11.5556,0.000000,0.2526,0,2869,-0.99
1758187431.613,11.6511,11.5556,0.000000,0.2526,0,2869,-1.12
1758187431.633,11.6511,11.5556,0.000000,0.2526,0,2869,-1.12
1758187431.653,11.6511,11.5556,0.000000,0.2526,0,2869,-1.12
1758187431.673,11.6511,11.5556,0.000000,0.2526,0,2869,-1.12
1758187431.693,10.9685,11.3661,0.000000,0.2526,0,2869,-6.92
1758187431.713,10.9685,11.3661,0.000000,0.2526,0,2869,-6.96
1758187431.733,10.9685,11.3661,0.000000,0.2526,0,2869,-6.97
1758187431.753,10.9685,11.3661,0.000000,0.2526,0,2869,-6.97
1758187431.773,10.9685,11.3661,0.000000,0.2526,0,2869,-6.97
1758187431.793,10.9420,11.2585,0.000000,0.2526,0,2869,-0.42
1758187431.813,10.9420,11.2585,0.000000,0.2526,0,2869,-0.26
1758187431.833,10.9420,11.2585,0.000000,0.2526,0,2869,-0.26
1758187431.853,10.9420,11.2585,0.000000,0.2526,0,2869,-0.26
1758187431.873,10.9420,11.2585,0.000000,0.2526,0,2869,-0.26
1758187431.893,11.5385,11.3657,0.000000,0.2526,0,2869,5.96
1758187431.913,11.5385,11.3657,0.000000,0.2526,0,2869,6.02
1758187431.933,11.5385,11.3657,0.000000,0.2526,0,2869,6.02
1758187431.953,11.5385,11.3657,0.000000,0.2526,0,2869,6.02
1758187431.973,12.0091,11.5560,0.000000,0.2526,0,2869,5.77
1758187431.993,12.0091,11.5560,0.000000,0.2526,0,2869,5.01
1758187432.013,12.0091,11.5560,0.000000,0.2526,0,2869,5.01
1758187432.033,12.0091,11.5560,0.000000,0.2526,0,2869,5.01
1758187432.053,12.0091,11.5560,0.000000,0.2526,0,2869,5.01
1758187432.073,11.8457,11.6182,0.000000,0.2526,0,2869,1.15
1758187432.093,11.8457,11.6182,0.000000,0.2526,0,2869,-1.64
1758187432.113,11.8457,11.6182,0.000000,0.2526,0,2869,-1.67
1758187432.133,11.8457,11.6182,0.000000,0.2526,0,2869,-1.67
1758187432.153,11.8457,11.6182,0.000000,0.2526,0,2869,-1.67
1758187432.173,12.2428,11.7992,0.000000,0.2526,0,2869,2.70
1758187432.193,12.2428,11.7992,0.000000,0.2526,0,2869,4.04
1758187432.213,12.2428,11.7992,0.000000,0.2526,0,2869,4.05
1758187432.233,12.2428,11.7992,0.000000,0.2526,0,2869,4.05
1758187432.253,12.2428,11.7992,0.000000,0.2526,0,2869,4.05
1758187432.273,11.5391,11.6902,0.000000,0.2526,0,2869,-5.12
1758187432.293,11.5391,11.6902,0.000000,0.2526,0,2869,-7.09
1758187432.313,11.5391,11.6902,0.000000,0.2526,0,2869,-7.11
1758187432.333,11.5391,11.6902,0.000000,0.2526,0,2869,-7.11
1758187432.353,11.5391,11.6902,0.000000,0.2526,0,2869,-7.11
1758187432.373,11.4458,11.6232,0.000000,0.2526,0,2869,-1.57
1758187432.393,11.4458,11.6232,0.000000,0.2526,0,2869,-0.96
1758187432.413,11.4458,11.6232,0.000000,0.2526,0,2869,-0.95
1758187432.433,11.4458,11.6232,0.000000,0.2526,0,2869,-0.95
1758187432.453,11.4458,11.6232,0.000000,0.2526,0,2869,-0.95
1758187432.473,11.5278,11.6045,0.000000,0.2526,0,2869,0.70
1758187432.493,11.5278,11.6045,0.000000,0.2526,0,2869,0.84
1758187432.513,11.5278,11.6045,0.000000,0.2526,0,2869,0.84
1758187432.533,11.5278,11.6045,0.000000,0.2526,0,2869,0.84
1758187432.553,11.5278,11.6045,0.000000,0.2526,0,2869,0.84
1758187432.573,11.8499,11.6860,0.000000,0.2526,0,2869,3.15
1758187432.593,11.8499,11.6860,0.000000,0.2526,0,2869,3.25
1758187432.613,11.8499,11.6860,0.000000,0.2526,0,2869,3.25
1758187432.633,11.8499,11.6860,0.000000,0.2526,0,2869,3.25
1758187432.653,11.8499,11.6860,0.000000,0.2526,0,2869,3.25
1758187432.673,12.0161,11.7789,0.000000,0.2526,0,2869,1.73
1758187432.693,12.0161,11.7789,0.000000,0.2526,0,2869,1.70
1758187432.713,12.0161,11.7789,0.000000,0.2526,0,2869,1.70
1758187432.733,12.0161,11.7789,0.000000,0.2526,0,2869,1.70
1758187432.753,12.0161,11.7789,0.000000,0.2526,0,2869,1.70
1758187432.773,11.9303,11.8114,0.000000,0.2526,0,2869,-0.83
1758187432.793,11.9303,11.8114,0.000000,0.2526,0,2869,-0.88
1758187432.813,11.9303,11.8114,0.000000,0.2526,0,2869,-0.88
1758187432.833,11.9303,11.8114,0.000000,0.2526,0,2869,-0.88
1758187432.853,11.9303,11.8114,0.000000,0.2526,0,2869,-0.88
1758187432.873,11.5463,11.7211,0.000000,0.2526,0,2869,-3.81
1758187432.893,11.5463,11.7211,0.000000,0.2526,0,2869,-3.84
1758187432.913,11.5463,11.7211,0.000000,0.2526,0,2869,-3.84
1758187432.933,11.5463,11.7211,0.000000,0.2526,0,2869,-3.84
1758187432.953,11.5463,11.7211,0.000000,0.2526,0,2869,-3.84
1758187432.973,11.3464,11.6149,0.000000,0.2526,0,2869,-2.01
1758187432.993,11.3464,11.6149,0.000000,0.2526,0,2869,-1.98
1758187433.013,11.3464,11.6149,0.000000,0.2526,0,2869,-1.98
1758187433.033,11.3464,11.6149,0.000000,0.2526,0,2869,-1.98
1758187433.053,11.3464,11.6149,0.000000,0.2526,0,2869,-1.98
1758187433.073,11.5169,11.6011,0.000000,0.2526,0,2869,1.70
1758187433.093,11.5169,11.6011,0.000000,0.2526,0,2869,1.74
1758187433.113,11.5169,11.6011,0.000000,0.2526,0,2869,1.74
1758187433.133,11.5169,11.6011,0.000000,0.2526,0,2869,1.74
1758187433.153,11.4387,11.5556,0.000000,0.2526,0,2869,1.10
1758187433.173,11.4387,11.5556,0.000000,0.2526,0,2869,-0.80
1758187433.193,11.4387,11.5556,0.000000,0.2526,0,2869,-0.82
1758187433.213,11.4387,11.5556,0.000000,0.2526,0,2869,-0.82
1758187433.233,11.4387,11.5556,0.000000,0.2526,0,2869,-0.82
1758187433.253,11.1536,11.4373,0.000000,0.2526,0,2869,-1.72
1758187433.273,11.1536,11.4373,0.000000,0.2526,0,2869,-2.87
1758187433.293,11.1536,11.4373,0.000000,0.2526,0,2869,-2.88
1758187433.313,11.1536,11.4373,0.000000,0.2526,0,2869,-2.88
1758187433.333,11.1536,11.4373,0.000000,0.2526,0,2869,-2.88
1758187433.353,11.4713,11.4656,0.000000,0.2526,0,2869,1.30
1758187433.373,11.4713,11.4656,0.000000,0.2526,0,2869,3.22
1758187433.393,11.4713,11.4656,0.000000,0.2526,0,2869,3.24
1758187433.413,11.4713,11.4656,0.000000,0.2526,0,2869,3.24
1758187433.433,11.4713,11.4656,0.000000,0.2526,0,2869,3.24
1758187433.453,12.8116,11.8859,0.000000,0.2526,0,2869,11.82
1758187433.473,12.8116,11.8859,0.000000,0.2526,0,2869,13.66
1758187433.493,12.8116,11.8859,0.000000,0.2526,0,2869,13.68
1758187433.513,12.8116,11.8859,0.000000,0.2526,0,2869,13.68
1758187433.533,12.8116,11.8859,0.000000,0.2526,0,2869,13.68
1758187433.553,12.1305,11.9045,0.000000,0.2526,0,2869,-4.14
1758187433.573,12.1305,11.9045,0.000000,0.2526,0,2869,-6.86
1758187433.593,12.1305,11.9045,0.000000,0.2526,0,2869,-6.88
1758187433.613,12.1305,11.9045,0.000000,0.2526,0,2869,-6.88
1758187433.633,12.1305,11.9045,0.000000,0.2526,0,2869,-6.88
1758187433.653,10.7411,11.5268,0.000000,0.2526,0,2869,-13.63
1758187433.673,10.7411,11.5268,0.000000,0.2526,0,2869,-14.17
1758187433.693,10.7411,11.5268,0.000000,0.2526,0,2869,-14.18
1758187433.713,10.7411,11.5268,0.000000,0.2526,0,2869,-14.18
1758187433.733,10.7411,11.5268,0.000000,0.2526,0,2869,-14.18
1758187433.753,10.9318,11.3900,0.000000,0.2526,0,2869,1.04
1758187433.773,10.9318,11.3900,0.000000,0.2526,0,2869,1.94
1758187433.793,10.9318,11.3900,0.000000,0.2526,0,2869,1.95
1758187433.813,10.9318,11.3900,0.000000,0.2526,0,2869,1.95
1758187433.833,10.9318,11.3900,0.000000,0.2526,0,2869,1.95
1758187433.853,11.7906,11.5438,0.000000,0.2526,0,2869,8.46
1758187433.873,11.7906,11.5438,0.000000,0.2526,0,2869,8.67
1758187433.893,11.7906,11.5438,0.000000,0.2526,0,2869,8.67
1758187433.913,11.7906,11.5438,0.000000,0.2526,0,2869,8.67
1758187433.933,11.7906,11.5438,0.000000,0.2526,0,2869,8.67
1758187433.953,11.6756,11.5696,0.000000,0.2526,0,2869,-1.00
1758187433.973,11.6756,11.5696,0.000000,0.2526,0,2869,-1.17
1758187433.993,11.6756,11.5696,0.000000,0.2526,0,2869,-1.17
1758187434.013,11.6756,11.5696,0.000000,0.2526,0,2869,-1.17
1758187434.033,11.6756,11.5696,0.000000,0.2526,0,2869,-1.17
1758187434.053,11.4438,11.5236,0.000000,0.2526,0,2869,-2.35
1758187434.073,11.4438,11.5236,0.000000,0.2526,0,2869,-2.37
1758187434.093,11.4438,11.5236,0.000000,0.2526,0,2869,-2.37
1758187434.113,11.4438,11.5236,0.000000,0.2526,0,2869,-2.37
1758187434.133,11.4438,11.5236,0.000000,0.2526,0,2869,-2.37
1758187434.153,11.3148,11.4634,0.000000,0.2526,0,2869,-1.28
1758187434.173,11.3148,11.4634,0.000000,0.2526,0,2869,-1.25
1758187434.193,11.3148,11.4634,0.000000,0.2526,0,2869,-1.25
1758187434.213,11.3148,11.4634,0.000000,0.2526,0,2869,-1.25
1758187434.233,11.3148,11.4634,0.000000,0.2526,0,2869,-1.25
1758187434.253,11.0674,11.3489,0.000000,0.2526,0,2869,-2.54
1758187434.273,11.0674,11.3489,0.000000,0.2526,0,2869,-2.55
1758187434.293,11.0674,11.3489,0.000000,0.2526,0,2869,-2.55
1758187434.313,11.0674,11.3489,0.000000,0.2526,0,2869,-2.55
1758187434.333,11.0563,11.2751,0.000000,0.2526,0,2869,-1.94
1758187434.353,11.0563,11.2751,0.000000,0.2526,0,2869,-0.14
1758187434.373,11.0563,11.2751,0.000000,0.2526,0,2869,-0.12
1758187434.393,11.0563,11.2751,0.000000,0.2526,0,2869,-0.12
1758187434.413,11.0563,11.2751,0.000000,0.2526,0,2869,-0.12
1758187434.433,11.1380,11.2459,0.000000,0.2526,0,2869,0.43
1758187434.453,11.1380,11.2459,0.000000,0.2526,0,2869,0.83
1758187434.473,11.1380,11.2459,0.000000,0.2526,0,2869,0.83
1758187434.493,11.1380,11.2459,0.000000,0.2526,0,2869,0.83
1758187434.513,11.1380,11.2459,0.000000,0.2526,0,2869,0.83
1758187434.533,11.1974,11.2375,0.000000,0.2526,0,2869,0.67
1758187434.553,11.1974,11.2375,0.000000,0.2526,0,2869,0.60
1758187434.573,11.1974,11.2375,0.000000,0.2526,0,2869,0.60
1758187434.593,11.1974,11.2375,0.000000,0.2526,0,2869,0.60
1758187434.613,11.1974,11.2375,0.000000,0.2526,0,2869,0.60
1758187434.633,11.2477,11.2432,0.000000,0.2526,0,2869,0.53
1758187434.653,11.2477,11.2432,0.000000,0.2526,0,2869,0.51
1758187434.673,11.2477,11.2432,0.000000,0.2526,0,2869,0.51
1758187434.693,11.2477,11.2432,0.000000,0.2526,0,2869,0.51
1758187434.713,11.2477,11.2432,0.000000,0.2526,0,2869,0.51
1758187434.733,11.1454,11.2123,0.000000,0.2526,0,2869,-0.89
1758187434.753,11.1454,11.2123,0.000000,0.2526,0,2869,-1.04
1758187434.773,11.1454,11.2123,0.000000,0.2526,0,2869,-1.04
1758187434.793,11.1454,11.2123,0.000000,0.2526,0,2869,-1.04
1758187434.813,11.1454,11.2123,0.000000,0.2526,0,2869,-1.04
1758187434.833,10.8915,11.1163,0.000000,0.2526,0,2869,-2.45
1758187434.853,10.8915,11.1163,0.000000,0.2526,0,2869,-2.56
1758187434.873,10.8915,11.1163,0.000000,0.2526,0,2869,-2.57
1758187434.893,10.8915,11.1163,0.000000,0.2526,0,2869,-2.57
1758187434.913,10.8915,11.1163,0.000000,0.2526,0,2869,-2.57
1758187434.933,10.7831,11.0262,0.000000,0.2526,0,2869,-1.17
1758187434.953,10.7831,11.0262,0.000000,0.2526,0,2869,-1.11
1758187434.973,10.7831,11.0262,0.000000,0.2526,0,2869,-1.11
1758187434.993,10.7831,11.0262,0.000000,0.2526,0,2869,-1.11
1758187435.013,10.7831,11.0262,0.000000,0.2526,0,2869,-1.11
1758187435.033,10.9021,11.0026,0.000000,0.2526,0,2869,1.14
1758187435.053,10.9021,11.0026,0.000000,0.2526,0,2869,1.21
1758187435.073,10.9021,11.0026,0.000000,0.2526,0,2869,1.21
1758187435.093,10.9021,11.0026,0.000000,0.2526,0,2869,1.21
1758187435.113,10.9021,11.0026,0.000000,0.2526,0,2869,1.21
1758187435.133,11.1282,11.0481,0.000000,0.2526,0,2869,2.26
1758187435.153,11.1282,11.0481,0.000000,0.2526,0,2869,2.28
1758187435.173,11.1282,11.0481,0.000000,0.2526,0,2869,2.28
1758187435.193,11.1282,11.0481,0.000000,0.2526,0,2869,2.28
1758187435.213,11.1282,11.0481,0.000000,0.2526,0,2869,2.28
1758187435.233,11.6208,11.2221,0.000000,0.2526,0,2869,5.01
1758187435.253,11.6208,11.2221,0.000000,0.2526,0,2869,5.03
1758187435.273,11.6208,11.2221,0.000000,0.2526,0,2869,5.03
1758187435.293,11.6208,11.2221,0.000000,0.2526,0,2869,5.03
1758187435.313,11.6208,11.2221,0.000000,0.2526,0,2869,5.03
1758187435.333,11.6608,11.3343,0.000000,0.2526,0,2869,0.47
1758187435.353,11.6608,11.3343,0.000000,0.2526,0,2869,0.39
1758187435.373,11.6608,11.3343,0.000000,0.2526,0,2869,0.39
1758187435.393,11.6608,11.3343,0.000000,0.2526,0,2869,0.39
1758187435.413,11.6608,11.3343,0.000000,0.2526,0,2869,0.39
1758187435.433,11.6143,11.4014,0.000000,0.2526,0,2869,-0.46
1758187435.453,11.6143,11.4014,0.000000,0.2526,0,2869,-0.47
1758187435.473,11.6143,11.4014,0.000000,0.2526,0,2869,-0.47
1758187435.493,11.6143,11.4014,0.000000,0.2526,0,2869,-0.47
1758187435.513,11.4897,11.4157,0.000000,0.2526,0,2869,-0.68
1758187435.533,11.4897,11.4157,0.000000,0.2526,0,2869,-1.32
1758187435.553,11.4897,11.4157,0.000000,0.2526,0,2869,-1.32
1758187435.573,11.4897,11.4157,0.000000,0.2526,0,2869,-1.32
1758187435.593,11.4897,11.4157,0.000000,0.2526,0,2869,-1.32
1758187435.613,11.2920,11.3724,0.000000,0.2526,0,2869,-1.73
1758187435.633,11.2920,11.3724,0.000000,0.2526,0,2869,-2.01
1758187435.653,11.2920,11.3724,0.000000,0.2526,0,2869,-2.02
1758187435.673,11.2920,11.3724,0.000000,0.2526,0,2869,-2.02
1758187435.693,11.2920,11.3724,0.000000,0.2526,0,2869,-2.02
1758187435.713,11.7782,11.5042,0.000000,0.2526,0,2869,3.31
1758187435.733,11.7782,11.5042,0.000000,0.2526,0,2869,4.93
1758187435.753,11.7782,11.5042,0.000000,0.2526,0,2869,4.96
1758187435.773,11.7782,11.5042,0.000000,0.2526,0,2869,4.96
1758187435.793,11.7782,11.5042,0.000000,0.2526,0,2869,4.96
1758187435.813,11.4443,11.4684,0.000000,0.2526,0,2869,-1.89
1758187435.833,11.4443,11.4684,0.000000,0.2526,0,2869,-3.36
1758187435.853,11.4443,11.4684,0.000000,0.2526,0,2869,-3.37
1758187435.873,11.4443,11.4684,0.000000,0.2526,0,2869,-3.37
1758187435.893,11.4443,11.4684,0.000000,0.2526,0,2869,-3.37
1758187435.913,11.4023,11.4492,0.000000,0.2526,0,2869,-0.72
1758187435.933,11.4023,11.4492,0.000000,0.2526,0,2869,-0.43
1758187435.953,11.4023,11.4492,0.000000,0.2526,0,2869,-0.43
1758187435.973,11.4023,11.4492,0.000000,0.2526,0,2869,-0.43
